1.4601,1.5555,1.58,1.5614,1.5125,1.4252,1.2778,1.0611,0.8066,0.57602,0.41411,0.31901,0.26343,0.23552,0.24962,0.3225,0.45324,0.62444,0.80938,0.98513,1.1539,1.3389,1.5406,1.7054,1.7616,1.6917,1.5665,1.5006,1.5642,1.7258,1.8753,1.9035,1.7739,1.5412,1.3034,1.1248,0.99782,0.88438,0.78202,0.7341,0.7784,0.90503,1.0712,1.2386,1.3827,1.4784,1.4986,1.4358,1.3185,1.1926,1.0729,0.92665,0.73632,0.57511,0.56827,0.75743,1.0325,1.2164,1.2092,1.0586,0.91383,0.90808,1.0604,1.28
1.2906,1.293,1.3094,1.3872,1.574,1.8314,2.0349,2.0844,2.0005,1.8902,1.8248,1.7911,1.7603,1.7422,1.7409,1.713,1.6148,1.4665,1.341,1.2965,1.3216,1.3411,1.2928,1.2064,1.185,1.2861,1.4363,1.4917,1.3883,1.2128,1.1103,1.1415,1.259,1.3908,1.4917,1.5234,1.4477,1.2687,1.0572,0.90757,0.86123,0.87102,0.84962,0.75542,0.62419,0.52328,0.49866,0.56611,0.71761,0.91449,1.0936,1.2044,1.2447,1.2588,1.297,1.3729,1.4581,1.517,1.5381,1.5283,1.492,1.4293,1.3565,1.3057
1.1748,1.0641,1.0142,1.0937,1.3448,1.7107,2.0411,2.1994,2.1703,2.0518,1.9407,1.855,1.7732,1.6965,1.634,1.5684,1.4756,1.3674,1.2921,1.2932,1.3577,1.4091,1.3774,1.2806,1.2113,1.2277,1.2763,1.2441,1.0896,0.9027,0.81962,0.89701,1.0892,1.3167,1.5081,1.5939,1.5222,1.3058,1.0362,0.83117,0.7588,0.79675,0.86057,0.87375,0.81612,0.72091,0.64706,0.64999,0.75054,0.91981,1.1019,1.2521,1.356,1.4254,1.4818,1.5335,1.5707,1.585,1.5853,1.5846,1.5753,1.5301,1.4345,1.3061
1.0604,0.83087,0.70789,0.77808,1.0708,1.5086,1.9285,2.1765,2.2087,2.1016,1.9605,1.8312,1.7083,1.5875,1.4743,1.3693,1.2747,1.2063,1.1887,1.2377,1.3311,1.4024,1.3916,1.3059,1.2088,1.1438,1.0834,0.96474,0.77851,0.60956,0.57238,0.71202,0.98015,1.2832,1.5239,1.6215,1.5422,1.3251,1.0681,0.87862,0.8214,0.88941,1.0147,1.1126,1.1286,1.0644,0.97553,0.93424,0.97248,1.0661,1.1774,1.2932,1.4138,1.529,1.6182,1.6663,1.6741,1.6607,1.652,1.6612,1.6707,1.6351,1.5151,1.3103
0.98994,0.68745,0.52607,0.5951,0.89896,1.3437,1.7759,2.0559,2.1298,2.047,1.8988,1.7431,1.591,1.4382,1.285,1.1454,1.05,1.0268,1.0791,1.1865,1.3097,1.3962,1.4076,1.3471,1.2469,1.1285,0.98461,0.8,0.59611,0.45051,0.45419,0.64042,0.95729,1.2958,1.538,1.6089,1.5124,1.3206,1.1256,0.99946,0.97843,1.0587,1.1998,1.3405,1.4244,1.4297,1.3855,1.3442,1.3259,1.3126,1.3004,1.3259,1.4203,1.559,1.6775,1.7288,1.7196,1.6916,1.6801,1.6934,1.7103,1.6827,1.5569,1.3123
0.97652,0.68389,0.54872,0.64404,0.93888,1.3274,1.6868,1.9216,1.9935,1.9295,1.7907,1.6242,1.4465,1.2579,1.0643,0.8988,0.81871,0.86027,1.0025,1.1868,1.3545,1.4636,1.4951,1.454,1.3551,1.2074,1.0164,0.79738,0.58999,0.46324,0.48872,0.69146,1.0189,1.3527,1.5649,1.5938,1.481,1.3256,1.2065,1.1521,1.1604,1.2237,1.3347,1.4771,1.6179,1.719,1.7632,1.7534,1.6867,1.5619,1.423,1.3569,1.4183,1.5667,1.6981,1.7397,1.7042,1.6509,1.62,1.6162,1.6248,1.6094,1.5117,1.2903
1.0267,0.8249,0.7738,0.91822,1.1911,1.4805,1.7039,1.826,1.8434,1.773,1.6412,1.4684,1.2634,1.0329,0.8015,0.62956,0.59466,0.72822,0.97979,1.2568,1.484,1.622,1.6611,1.6131,1.4977,1.3311,1.129,0.91527,0.72769,0.62037,0.64889,0.83498,1.1328,1.4294,1.6002,1.5973,1.4842,1.3705,1.3187,1.3189,1.3345,1.3533,1.4011,1.5124,1.6858,1.8716,2.0016,2.0242,1.9198,1.7183,1.5106,1.411,1.4714,1.6281,1.7516,1.7598,1.6754,1.5719,1.4933,1.4459,1.4289,1.4268,1.3868,1.2498
1.1317,1.0595,1.1092,1.2967,1.5305,1.7025,1.7704,1.7545,1.6866,1.5808,1.4365,1.2496,1.0199,0.76095,0.51807,0.37474,0.41553,0.6559,1.0175,1.3835,1.6654,1.8193,1.8387,1.7494,1.5959,1.4179,1.2396,1.0743,0.93714,0.85738,0.87557,1.0153,1.2472,1.4804,1.6105,1.6005,1.5143,1.452,1.4565,1.4905,1.4937,1.4534,1.423,1.4779,1.6438,1.8641,2.0332,2.0653,1.9436,1.732,1.5467,1.4926,1.5915,1.7578,1.8595,1.8245,1.6874,1.5276,1.3908,1.287,1.2299,1.229,1.2483,1.2213
1.2542,1.2945,1.4177,1.6159,1.7906,1.8503,1.7898,1.6656,1.5252,1.3744,1.1979,0.98606,0.74272,0.48957,0.28022,0.20103,0.32703,0.65646,1.0967,1.5212,1.8308,1.9727,1.9439,1.7927,1.5966,1.4207,1.292,1.2026,1.1336,1.085,1.0843,1.1604,1.3047,1.4596,1.5537,1.5623,1.5329,1.537,1.5931,1.6481,1.6339,1.5414,1.4402,1.4269,1.5428,1.7308,1.8747,1.8865,1.7688,1.6077,1.512,1.5463,1.6933,1.862,1.9438,1.8893,1.7364,1.5564,1.3881,1.2419,1.1416,1.1201,1.1682,1.2261
1.3513,1.4496,1.5992,1.7747,1.882,1.8551,1.72,1.5485,1.379,1.1987,0.98718,0.74918,0.50836,0.29493,0.15432,0.15197,0.34006,0.70709,1.1677,1.6033,1.9087,2.0199,1.9381,1.7356,1.5167,1.36,1.2863,1.2654,1.2502,1.2195,1.1942,1.2079,1.2684,1.3496,1.4175,1.4625,1.5091,1.5878,1.6902,1.7596,1.7372,1.6212,1.4816,1.4127,1.4566,1.5636,1.6323,1.5985,1.4898,1.3955,1.3921,1.4944,1.6589,1.8131,1.8888,1.8595,1.7528,1.6155,1.4703,1.322,1.1969,1.1435,1.1802,1.2655
1.4083,1.5023,1.6356,1.7728,1.8268,1.7526,1.5951,1.426,1.2644,1.0789,0.8498,0.60121,0.37866,0.21955,0.15346,0.21255,0.41956,0.76099,1.1774,1.5762,1.8542,1.937,1.8277,1.6141,1.4108,1.2905,1.2583,1.2687,1.2653,1.2255,1.1726,1.1423,1.1473,1.1814,1.24,1.3268,1.4447,1.5844,1.7152,1.7898,1.7714,1.6667,1.5324,1.4417,1.4269,1.4478,1.4286,1.337,1.2215,1.1641,1.2054,1.3214,1.4608,1.5818,1.6591,1.6843,1.6675,1.6232,1.552,1.4497,1.338,1.2677,1.2727,1.3325
1.43,1.4773,1.5679,1.6685,1.6984,1.6184,1.4722,1.3223,1.1777,1.0042,0.7867,0.55595,0.36474,0.25446,0.24403,0.33572,0.52242,0.79078,1.1152,1.4393,1.672,1.7353,1.6336,1.4588,1.3149,1.2477,1.2386,1.2367,1.1993,1.1243,1.0473,1.0018,0.99333,1.0182,1.0851,1.2037,1.362,1.5256,1.6549,1.7201,1.7091,1.6346,1.5353,1.4589,1.4242,1.3962,1.3174,1.1768,1.036,0.97349,1.0107,1.1035,1.1979,1.2743,1.3416,1.4116,1.4839,1.5436,1.5668,1.5387,1.474,1.4143,1.3934,1.4054
1.4061,1.4012,1.4461,1.5205,1.5536,1.4987,1.379,1.2449,1.1127,0.96515,0.79186,0.61087,0.46178,0.38639,0.40443,0.5009,0.64416,0.81985,1.0325,1.2604,1.4299,1.4707,1.3964,1.2957,1.2429,1.2395,1.2375,1.1903,1.0876,0.96524,0.87746,0.84937,0.86692,0.91361,0.99603,1.1237,1.2791,1.4221,1.5185,1.5573,1.5458,1.5,1.4441,1.4064,1.3939,1.3708,1.2838,1.1259,0.96225,0.87613,0.89155,0.95978,1.0177,1.0475,1.0812,1.1591,1.2868,1.4266,1.5283,1.5654,1.5465,1.5035,1.4645,1.4336
1.3056,1.2748,1.2935,1.3561,1.4062,1.3881,1.301,1.1857,1.0757,0.97756,0.88057,0.77569,0.677,0.62439,0.64685,0.72558,0.81517,0.90149,1.0091,1.1385,1.2315,1.2365,1.1868,1.1671,1.2109,1.2662,1.2553,1.1442,0.96606,0.80193,0.72306,0.73878,0.80648,0.8889,0.98366,1.0977,1.2139,1.2979,1.3306,1.3225,1.2981,1.2765,1.2704,1.2908,1.3327,1.3571,1.3103,1.1796,1.0227,0.92511,0.92397,0.9781,1.0144,1.0033,0.98884,1.0422,1.1854,1.3664,1.5089,1.5711,1.5576,1.4983,1.4266,1.3608
1.1111,1.0844,1.1031,1.1676,1.2374,1.2566,1.2116,1.1386,1.0836,1.0649,1.0631,1.0417,0.99204,0.95229,0.96171,1.0063,1.0397,1.0521,1.0773,1.1232,1.142,1.1047,1.0678,1.1122,1.2316,1.3242,1.2894,1.1115,0.86898,0.68237,0.63078,0.70205,0.82572,0.94638,1.052,1.1422,1.1973,1.1909,1.1269,1.0479,1.0023,1.0127,1.0747,1.1741,1.2889,1.3795,1.3998,1.3348,1.2243,1.14,1.1272,1.1636,1.1817,1.1436,1.0921,1.1128,1.2417,1.4234,1.5639,1.6049,1.5438,1.4175,1.2802,1.1748
0.84518,0.83114,0.86278,0.93874,1.0316,1.0961,1.1182,1.1285,1.1658,1.2397,1.3182,1.3526,1.3284,1.2859,1.27,1.2727,1.2545,1.2121,1.1815,1.1708,1.1402,1.0775,1.0517,1.1366,1.2971,1.3997,1.3332,1.1024,0.82275,0.6388,0.62547,0.74979,0.92394,1.0828,1.2034,1.27,1.2526,1.1337,0.95038,0.78786,0.72307,0.77669,0.9189,1.1042,1.2913,1.4437,1.5331,1.5496,1.5102,1.4566,1.4302,1.4355,1.4343,1.3932,1.3376,1.3378,1.4324,1.5773,1.6793,1.6664,1.5251,1.3006,1.0748,0.91818
0.56565,0.55305,0.59312,0.68339,0.8091,0.94008,1.0648,1.1966,1.3447,1.4928,1.6015,1.6331,1.5888,1.518,1.4671,1.4297,1.3715,1.2932,1.2314,1.1978,1.1609,1.1123,1.1123,1.2195,1.3874,1.477,1.3811,1.1221,0.83652,0.67455,0.69915,0.8638,1.0759,1.2666,1.3998,1.4408,1.3499,1.1237,0.83507,0.60773,0.53466,0.62491,0.82507,1.0696,1.3067,1.5035,1.6468,1.7334,1.7616,1.7415,1.7031,1.6772,1.6672,1.6526,1.628,1.6225,1.6671,1.7435,1.7799,1.7,1.4786,1.1655,0.86238,0.65679
0.34908,0.3275,0.36393,0.46294,0.62481,0.8335,1.0741,1.3321,1.5766,1.7628,1.8517,1.8291,1.7238,1.6002,1.5078,1.439,1.3577,1.2631,1.1928,1.1684,1.1678,1.1723,1.2133,1.3295,1.48,1.5444,1.4305,1.1692,0.89885,0.76128,0.80772,0.98889,1.2156,1.4162,1.5428,1.5506,1.4031,1.1148,0.78149,0.5383,0.46931,0.56665,0.77109,1.0237,1.2779,1.5001,1.6766,1.804,1.8733,1.8773,1.8367,1.7994,1.8027,1.8382,1.8645,1.8603,1.8442,1.8314,1.7864,1.6422,1.3678,1.0119,0.67853,0.45343
0.26023,0.23536,0.26164,0.35676,0.53625,0.79326,1.1061,1.4378,1.731,1.925,1.9829,1.9059,1.7398,1.5624,1.4326,1.3459,1.2618,1.1704,1.109,1.1109,1.1627,1.2298,1.3089,1.421,1.543,1.5863,1.4746,1.2339,0.98656,0.85843,0.89625,1.0597,1.268,1.4457,1.539,1.5092,1.3379,1.055,0.75422,0.54709,0.48878,0.56071,0.7215,0.94182,1.1903,1.4257,1.6177,1.7551,1.8317,1.843,1.8067,1.7764,1.8085,1.9002,1.9802,1.9812,1.9069,1.8023,1.6752,1.4814,1.1926,0.85168,0.54932,0.35226
0.3013,0.29295,0.3172,0.40101,0.56603,0.80623,1.0981,1.4059,1.6788,1.8624,1.9194,1.8419,1.6656,1.4687,1.3235,1.2378,1.1683,1.0921,1.0413,1.0595,1.1432,1.2475,1.3434,1.4418,1.5416,1.5859,1.5065,1.309,1.0861,0.94647,0.94236,1.0541,1.2146,1.3466,1.3941,1.3329,1.1682,0.93863,0.71533,0.56802,0.52044,0.55673,0.66712,0.85523,1.1006,1.3483,1.5457,1.6717,1.7298,1.7276,1.6848,1.6555,1.705,1.8366,1.9614,1.9766,1.8651,1.6884,1.4939,1.2692,0.99623,0.70999,0.48096,0.35061
0.39873,0.42563,0.47098,0.55756,0.69313,0.86025,1.0419,1.2318,1.4193,1.5784,1.6699,1.6566,1.5378,1.3752,1.2503,1.1865,1.1398,1.073,1.012,1.0121,1.0861,1.1902,1.2831,1.3716,1.4731,1.5529,1.5399,1.4072,1.2103,1.0426,0.97227,1.011,1.1129,1.2019,1.2168,1.1398,0.99169,0.81481,0.65919,0.56025,0.52307,0.54381,0.64031,0.83332,1.0989,1.3657,1.5644,1.6706,1.6981,1.6648,1.5914,1.5317,1.5605,1.6949,1.8455,1.8866,1.7721,1.559,1.3208,1.0791,0.83103,0.60526,0.45309,0.39449
0.47368,0.53847,0.63197,0.7571,0.88394,0.96967,1.0081,1.0383,1.106,1.2235,1.3542,1.429,1.4051,1.3177,1.2461,1.2209,1.1946,1.1172,1.0128,0.95529,0.98236,1.0622,1.1498,1.2481,1.3834,1.5314,1.6096,1.5544,1.3832,1.1783,1.0315,0.99366,1.0461,1.1145,1.1237,1.0454,0.90197,0.74137,0.61002,0.53239,0.51057,0.55141,0.68226,0.91753,1.2176,1.5006,1.6966,1.7863,1.7887,1.722,1.6027,1.4839,1.4515,1.5452,1.6951,1.768,1.684,1.4726,1.2159,0.96573,0.73822,0.55641,0.45375,0.43625
0.51918,0.60514,0.76181,0.96211,1.1214,1.1617,1.0862,0.97748,0.93013,0.98985,1.1277,1.2599,1.3174,1.3115,1.3073,1.3276,1.3152,1.2109,1.0425,0.90643,0.87056,0.92179,1.0156,1.1471,1.3398,1.5684,1.7374,1.7531,1.6023,1.3606,1.1447,1.0444,1.0664,1.135,1.1543,1.0759,0.9177,0.73695,0.59174,0.51485,0.51516,0.60198,0.78998,1.0675,1.3778,1.6474,1.8278,1.9112,1.9111,1.8326,1.6819,1.5093,1.4075,1.4402,1.5699,1.6733,1.6398,1.4593,1.2075,0.96146,0.75506,0.60169,0.51373,0.49013
0.58215,0.6613,0.87479,1.1639,1.3861,1.427,1.2963,1.1053,0.97592,0.9715,1.0752,1.2101,1.3045,1.3543,1.4047,1.462,1.4591,1.3313,1.1096,0.90667,0.81607,0.84645,0.95863,1.1376,1.3918,1.6855,1.9148,1.9729,1.8313,1.5626,1.3013,1.1641,1.1727,1.2452,1.2677,1.1784,0.99433,0.78139,0.60996,0.5258,0.5479,0.68167,0.91417,1.1972,1.4636,1.6699,1.8096,1.8912,1.9124,1.855,1.7128,1.5306,1.3995,1.3956,1.5119,1.6441,1.6643,1.528,1.3021,1.0814,0.90833,0.77755,0.67668,0.60427
0.69045,0.7355,0.97982,1.3394,1.6255,1.6966,1.5641,1.3502,1.1804,1.1214,1.1709,1.2729,1.3648,1.4319,1.5004,1.567,1.5655,1.4326,1.1952,0.96539,0.84892,0.87455,1.0149,1.2463,1.5531,1.8806,2.1232,2.1818,2.0315,1.7456,1.464,1.3118,1.3128,1.3789,1.3888,1.2805,1.0761,0.84437,0.6571,0.56638,0.60089,0.76351,1.0142,1.2692,1.4541,1.5614,1.6333,1.6995,1.7438,1.7251,1.6261,1.4859,1.3859,1.3993,1.5321,1.6953,1.7581,1.6638,1.478,1.3039,1.1776,1.0671,0.93678,0.79088
0.83539,0.83107,1.0706,1.4573,1.7813,1.8904,1.7919,1.5979,1.4192,1.3205,1.3194,1.3856,1.4623,1.5181,1.5624,1.5968,1.5764,1.4505,1.2374,1.0313,0.9314,0.97799,1.1585,1.4446,1.7942,2.1282,2.343,2.3621,2.1801,1.8753,1.5825,1.4197,1.4069,1.455,1.4456,1.3241,1.1187,0.89535,0.71579,0.6273,0.66435,0.83503,1.0887,1.3188,1.4395,1.4602,1.4579,1.487,1.5321,1.5404,1.4867,1.4047,1.3652,1.4292,1.5986,1.7887,1.8754,1.8107,1.6683,1.5504,1.4759,1.3862,1.2282,1.0136
1.008,0.95821,1.1605,1.5224,1.8451,1.9862,1.941,1.7885,1.6107,1.4731,1.4233,1.4608,1.5285,1.5667,1.5638,1.5344,1.4703,1.3483,1.1825,1.041,1.0001,1.0973,1.3299,1.6686,2.0491,2.3697,2.531,2.4852,2.2542,1.9231,1.6152,1.4348,1.3984,1.4227,1.3967,1.2737,1.0877,0.90082,0.75876,0.69174,0.73115,0.8969,1.1509,1.3851,1.499,1.4899,1.442,1.4303,1.4542,1.4626,1.4257,1.3715,1.3632,1.4542,1.6412,1.8388,1.932,1.887,1.7845,1.7191,1.6937,1.634,1.4762,1.2321
1.2058,1.1308,1.2768,1.5714,1.8569,2.018,2.0313,1.9236,1.738,1.5445,1.4299,1.4302,1.4899,1.5188,1.4776,1.3875,1.2778,1.1592,1.0496,0.99206,1.0337,1.198,1.4827,1.8563,2.2405,2.5221,2.6131,2.4967,2.2204,1.8713,1.5554,1.3599,1.2988,1.2974,1.2551,1.1343,0.97827,0.84871,0.77258,0.75227,0.8042,0.95944,1.2083,1.463,1.6143,1.6316,1.5816,1.5471,1.5452,1.5342,1.4822,1.4095,1.3732,1.4303,1.5873,1.7684,1.8661,1.8484,1.7863,1.762,1.7757,1.7576,1.6406,1.4247
1.4031,1.3285,1.4171,1.6257,1.8526,2.0177,2.077,2.0023,1.7974,1.536,1.3401,1.2818,1.3176,1.3405,1.2877,1.1766,1.0571,0.96428,0.91841,0.94252,1.0596,1.2799,1.5956,1.9678,2.3105,2.5164,2.5237,2.3497,2.0596,1.7304,1.4402,1.253,1.1775,1.1499,1.0865,0.96588,0.84376,0.78151,0.78591,0.82733,0.90012,1.0402,1.2678,1.5265,1.7123,1.7694,1.7369,1.6916,1.6642,1.6275,1.5507,1.4398,1.3398,1.3169,1.4081,1.5667,1.6918,1.7301,1.7184,1.72,1.7504,1.7683,1.7151,1.5718
1.5549,1.5018,1.5469,1.6753,1.8364,1.9816,2.0538,1.9879,1.7619,1.4478,1.1816,1.0566,1.0478,1.0561,1.0133,0.92958,0.85402,0.82271,0.84799,0.93632,1.0989,1.3436,1.6575,1.9889,2.247,2.3455,2.2649,2.0602,1.8054,1.5523,1.3373,1.1908,1.1134,1.0586,0.97146,0.85362,0.76779,0.76721,0.83903,0.92988,1.0167,1.1343,1.3225,1.5546,1.7417,1.8149,1.7857,1.7175,1.6531,1.5891,1.5001,1.3695,1.216,1.1123,1.1379,1.2911,1.4783,1.6062,1.655,1.6645,1.6787,1.705,1.7079,1.6502
1.6378,1.6197,1.6406,1.7046,1.7959,1.8888,1.9278,1.8407,1.6005,1.2714,0.97659,0.80517,0.74869,0.73485,0.71172,0.68519,0.68791,0.73775,0.83035,0.95987,1.1367,1.3765,1.6657,1.9383,2.0987,2.0876,1.9336,1.7296,1.5528,1.4213,1.3192,1.2343,1.1577,1.0699,0.95691,0.84346,0.78586,0.81769,0.91296,1.0148,1.0971,1.1893,1.3343,1.5242,1.6893,1.7572,1.7153,1.6097,1.4966,1.4035,1.3168,1.1945,1.0211,0.86754,0.85377,1.0243,1.2916,1.5159,1.6165,1.612,1.5821,1.5907,1.632,1.6543
1.6561,1.6801,1.6918,1.7049,1.7233,1.7372,1.7058,1.5739,1.3262,1.0181,0.74297,0.56519,0.48252,0.45385,0.4532,0.48603,0.56431,0.68366,0.82504,0.97614,1.1508,1.3745,1.6362,1.8604,1.9483,1.8622,1.6691,1.4917,1.4096,1.4104,1.4271,1.4024,1.3174,1.1842,1.0347,0.91244,0.85485,0.86989,0.93095,1.0014,1.0673,1.147,1.2677,1.4257,1.5706,1.6366,1.5926,1.4646,1.3147,1.1971,1.1128,1.0047,0.83242,0.66272,0.63954,0.83595,1.1641,1.4466,1.5602,1.5173,1.4336,1.4211,1.4968,1.5947
1.6028,1.6684,1.6816,1.6624,1.6233,1.563,1.4565,1.2741,1.0215,0.75162,0.52813,0.38195,0.30379,0.27412,0.29034,0.36071,0.48379,0.64234,0.81112,0.97461,1.146,1.3543,1.5925,1.787,1.8442,1.739,1.5543,1.4231,1.4252,1.5311,1.6388,1.6546,1.5488,1.3606,1.1624,1.011,0.92108,0.87612,0.86034,0.87458,0.92725,1.021,1.1509,1.3022,1.4412,1.5194,1.5002,1.3894,1.2391,1.1106,1.016,0.90229,0.72873,0.56223,0.54793,0.7572,1.0928,1.3621,1.4347,1.3351,1.2067,1.1873,1.3021,1.4706
